Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4G6jzemWcZcSNiuf9422b7,"Auld Lang Syne (Smooth Jazz Version)","Traditional Christmas: Jazz Versions","One Man Quartet",2016-11-17,174921,16,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:08:35Z,"","One Man Quartet",0.539,0.122,5,-15.862,1,0.0296,0.964,0.953,0.103,0.286,75.042,4
spotify:track:4Oun2ylbjFKMPTiaSbbCih,"WAP (feat. Megan Thee Stallion)","WAP (feat. Megan Thee Stallion)","Cardi B;Megan Thee Stallion",2020-08-07,187546,77,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:08:49Z,"","Atlantic/KSR",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,4
spotify:track:18uwL0vNUanqZH0ro2QcOP,"comethru","summer,","Jeremy Zucker",2018-09-28,181613,75,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:10:20Z,"","Republic Records",0.796,0.178,0,-11.991,1,0.0572,0.607,0,0.623,0.608,93.976,4
spotify:track:15JINEqzVMv3SvJTAXAKED,"Love The Way You Lie","Recovery","Eminem;Rihanna",2010-06-18,263373,90,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:17:51Z,"rap,hip hop","Eminem Catalog PS",0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,4
spotify:track:5JlqbEj7Bbh2RdZgcO5kJE,"One Day","Light","Matisyahu",2009-08-10,207573,58,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:14:44Z,"reggae,reggae rock,christian reggae","Fallen Sparks Records",0.346,0.61,0,-5.818,1,0.15,0.198,0,0.117,0.235,68.552,4
spotify:track:4CnbiWjq0i7YPhKNnmt10T,"Wicked Wonderland","Wicked Wonderland","Tungevaag",2014-06-12,217270,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:03:40Z,"big room","Kontor Records",0.7,0.812,6,-5.772,0,0.135,0.00461,0.0165,0.397,0.749,127.928,4
spotify:track:0u2P5u6lvoDfwTYjAADbn4,"lovely (with Khalid)","lovely (with Khalid)","Billie Eilish;Khalid",2018-04-19,200185,89,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:17:05Z,"","Darkroom",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
spotify:track:0puf9yIluy9W0vpMEUoAnN,"Bang Bang","Sweet Talker (Deluxe Version)","Jessie J;Ariana Grande;Nicki Minaj",2014-10-10,199386,83,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:18:12Z,"pop","Lava Music/Republic Records",0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,4
spotify:track:5yDL13y5giogKs2fSNf7sj,"Glad You Came","Battleground (Deluxe Edition)","The Wanted",2011-01-01,197935,82,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:20:20Z,"","Universal-Island Records Ltd.",0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,4
spotify:track:35OsWv6XBj3ZvAejnnPSZT,"Take Me Hand","Take Me Hand","Daishi Dance;Cécile Corbel",2012-11-14,259480,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:20:39Z,"shibuya-kei,j-dance,celtic,anime","Pop",0.585,0.698,11,-8.026,0,0.0255,0.522,0.0553,0.253,0.279,128.053,4
spotify:track:7qiZfU4dY1lWllzX7mPBI3,"Shape of You","÷ (Deluxe)","Ed Sheeran",2017-03-03,233712,92,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:21:06Z,"soft pop","Atlantic Records UK",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4
spotify:track:5D1GCApW67z8SIJBsl9vZU,"Kung Fu Fighting (Celebration Time)","Kung Fu Panda 3 (Music from the Motion Picture)","Shanghai Roxi Musical Studio Choirs;Metro Voices London;Metro Voices",2016-01-22,179386,39,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:22:15Z,"","Sony Classical",0.594,0.923,4,-7.613,0,0.0714,0.126,0.0651,0.0946,0.394,111.996,4
spotify:track:78Sw5GDo6AlGwTwanjXbGh,"Here With Me","Here With Me","d4vd",2022-09-22,242484,4,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:20:56Z,"","Darkroom/Interscope Records",0.574,0.469,4,-8.209,1,0.0254,0.534,0.0000921,0.128,0.288,132.023,4
spotify:track:1FpVJ7HpZInE2GvhVE2TwT,"Legends Never Die","Legends Never Die","League of Legends;Against The Current",2017-09-15,235000,14,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:23:18Z,"pop punk","Riot Games",0.498,0.598,4,-6.638,0,0.0377,0.00786,0,0.111,0.0573,140.078,4
spotify:track:2tpWsVSb9UEmDRxAl1zhX1,"Counting Stars","Native","OneRepublic",2013-01-01,257265,91,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:19:26Z,"","Mosley / Interscope",0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.118,0.474,122.013,4
spotify:track:6lanRgr6wXibZr8KgzXxBl,"a thousand years","a thousand years","Christina Perri",2011-10-18,285120,88,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:15:06Z,"soft pop","Atlantic Records",0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3
spotify:track:1mXuMM6zjPgjL4asbBsgnt,"Firework","Teenage Dream","Katy Perry",2010-08-24,227893,74,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:24:44Z,"pop","Capitol Records",0.638,0.831,8,-5.039,1,0.049,0.142,0,0.113,0.649,124.071,4
spotify:track:0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version","Frozen (Original Motion Picture Soundtrack / Deluxe Edition)","Idina Menzel",2013-01-01,223840,81,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:24:57Z,"musicals","Walt Disney Records",0.543,0.485,8,-6.79,1,0.0305,0.555,0,0.12,0.372,136.961,4
spotify:track:4PVm8e67skz8B8wiJP2kwk,"New Thang","New Thang","Redfoo",2015-07-13,226800,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:26:57Z,"","Party Rock Records",0.743,0.841,0,-5.189,1,0.0391,0.0156,0,0.133,0.814,100.003,4
spotify:track:0XPsOSYzDJZJArevQNm2AR,"Speechless (Full)","Aladdin (Original Motion Picture Soundtrack)","Naomi Scott",2019-05-22,208800,72,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:31:54Z,"","Walt Disney Records",0.474,0.489,6,-7.625,0,0.0342,0.467,0,0.119,0.23,124.844,4
spotify:track:5HCyWlXZPP0y6Gqq8TgA20,"STAY (with Justin Bieber)","STAY (with Justin Bieber)","The Kid LAROI;Justin Bieber",2021-07-09,141805,84,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:32:18Z,"","Columbia",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4
spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,"Take a Walk","Gossamer","Passion Pit",2012-07-23,264546,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:36:19Z,"indie","Columbia",0.566,0.755,11,-5.526,1,0.0368,0.0338,0,0.315,0.445,101.006,4
spotify:track:0tBbt8CrmxbjRP0pueQkyU,"Wolves","Wolves","Selena Gomez;Marshmello",2017-10-25,197993,80,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:36:40Z,"edm","Selena Gomez PS",0.725,0.804,11,-4.614,0,0.0422,0.124,0,0.204,0.31,124.996,4
spotify:track:0zREtnLmVnt8KUJZZbSdla,"Wavin' Flag","Troubadour","K'NAAN",2009,220520,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:38:02Z,"","Interscope Records*",0.625,0.699,0,-6.416,1,0.0729,0.13,0,0.238,0.717,75.974,4
spotify:track:2igwFfvr1OAGX9SKDCPBwO,"Empire State Of Mind","The Blueprint 3","JAŸ-Z;Alicia Keys",2009-09-08,276920,90,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:38:16Z,"hip hop,east coast hip hop,rap,r&b,neo soul","Roc Nation / Jay-Z",0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585,4
spotify:track:2dpaYNEQHiRxtZbfNsse99,"Happier","Happier","Marshmello;Bastille",2018-08-17,214289,12,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:38:38Z,"edm","Astralwerks",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4
spotify:track:0azC730Exh71aQlOt9Zj3y,"This Is What You Came For","This Is What You Came For","Calvin Harris;Rihanna",2016-04-29,221900,82,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:39:51Z,"edm","Columbia",0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4
spotify:track:1N3dZ7TTWO6VcD4Y3hHYLZ,"Try Everything","Zootopia (Original Motion Picture Soundtrack)","Shakira",2016-02-12,196853,78,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:40:08Z,"latin pop","Walt Disney Records",0.705,0.609,1,-4.897,1,0.0307,0.0257,0,0.0846,0.476,115.474,4
spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Timber","Global Warming: Meltdown (Deluxe Version)","Pitbull;Kesha",2012,204134,88,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:40:50Z,"","Mr.305/Polo Grounds Music/RCA Records",0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,4
spotify:track:37BZB0z9T8Xu7U3e65qxFy,"Save Your Tears (with Ariana Grande) (Remix)","Save Your Tears (Remix)","The Weeknd;Ariana Grande",2021-04-23,191013,81,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:29:03Z,"pop","Republic Records",0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,4
spotify:track:10nqz67NQWWa7XPq7ycihi,"Welcome To New York","1989","Taylor Swift",2014-01-01,212600,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:37:08Z,"","Taylor Swift",0.793,0.634,7,-4.807,1,0.0324,0.038,0.00000176,0.304,0.615,117.023,4
spotify:track:7bYZBVrnRfqeaPbhRyEvK3,"Thrift Shop (feat. Wanz)","The Heist (Deluxe Edition)","Macklemore & Ryan Lewis;Macklemore;Ryan Lewis;Wanz",2012-10-09,235613,70,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:41:07Z,"g-funk,west coast hip hop","Macklemore",0.781,0.526,6,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993,4
spotify:track:09IStsImFySgyp0pIQdqAc,"The Middle","The Middle","Zedd;Maren Morris;Grey",2018-01-23,184732,83,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:41:45Z,"edm,country","UMGRI Interscope",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,4
spotify:track:7ju97lgwC2rKQ6wwsf9no9,"Rain On Me (with Ariana Grande)","Chromatica","Lady Gaga;Ariana Grande",2020-05-29,182200,78,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:42:31Z,"art pop,pop","Interscope",0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,4
spotify:track:1x5sYLZiu9r5E43kMlt9f8,"Symphony (feat. Zara Larsson)","Symphony (feat. Zara Larsson)","Clean Bandit;Zara Larsson",2017-03-16,212459,78,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:42:51Z,"","Atlantic Records UK",0.707,0.629,0,-4.581,0,0.0563,0.259,0.000016,0.138,0.457,122.863,4
spotify:track:161DnLWsx1i3u1JT05lzqU,"Talking to the Moon","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,217866,87,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:43:28Z,"","Atlantic Records",0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,4
spotify:track:0WCiI0ddWiu5F2kSHgfw5S,"Take It Off","Animal (Expanded Edition)","Kesha",2010-01-01,215200,79,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:43:52Z,"","RCA Records Label",0.729,0.675,5,-5.292,0,0.0286,0.0000414,0.00126,0.0867,0.74,125.036,4
spotify:track:7eJMfftS33KTjuF7lTsMCx,"death bed (coffee for your head)","death bed (coffee for your head)","Powfu;beabadoobee",2020-02-08,173333,84,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:44:44Z,"bedroom pop","Columbia",0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,4
spotify:track:5iyZwawawLjHYpX4MxUKVF,"Salt","Heaven & Hell","Ava Max",2020-09-18,180283,70,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:29:26Z,"","Atlantic Records",0.693,0.835,6,-3.242,1,0.0624,0.131,0,0.073,0.744,128.052,4
spotify:track:3YaRY9vbpnggTArCdGVXnS,"Past Lives","Past Lives","Martin Arteta;creamy",2020-09-21,134544,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:45:10Z,"lo-fi","creamy, martin arteta",0.723,0.131,3,-17.076,1,0.0353,0.922,0.0256,0.0775,0.16,116.049,4
spotify:track:0ct6r3EGTcMLPtrXHDvVjc,"The Nights","The Days / Nights","Avicii",2014-01-01,176658,89,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:41:22Z,"edm","Pophouse Entertainment Group",0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4
spotify:track:3BJe4B8zGnqEdQPMvfVjuS,"Summertime Sadness","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,265427,87,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:45:32Z,"","Polydor Records",0.565,0.654,1,-6.826,0,0.0335,0.0542,0.0000018,0.122,0.235,111.968,4
spotify:track:5d6Mjuu2uCGRPYpFjGpCX5,"Sugar","V (Asia Tour Edition)","Maroon 5",2015-05-18,235493,74,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:49:18Z,"pop","Interscope Records*",0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4
spotify:track:6UelLqGlWMcVH1E5c4H7lY,"Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,173991,89,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:49:41Z,"","Columbia",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
spotify:track:3zkWCteF82vJwv0hRLba76,"Stitches","Handwritten","Shawn Mendes",2015-04-14,206880,8,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:49:55Z,"","Island Records",0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,4
spotify:track:2JzZzZUQj3Qff7wapcbKjc,"See You Again (feat. Charlie Puth)","See You Again (feat. Charlie Puth)","Wiz Khalifa;Charlie Puth",2015,229525,87,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:50:04Z,"soft pop","Atlantic Records",0.689,0.481,10,-7.503,1,0.0815,0.369,0.00000103,0.0649,0.283,80.025,4
spotify:track:34oB5r0lcN3fYWCs2uA1k5,"The Cure","The Cure","Lady Gaga",2017-04-16,211363,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:42:16Z,"art pop,pop","Interscope",0.697,0.506,8,-4.863,1,0.0325,0.0792,0,0.0893,0.516,100.002,4
spotify:track:42ydLwx4i5V49RXHOozJZq,"Scars To Your Beautiful","Know-It-All (Deluxe)","Alessia Cara",2016-03-11,230226,74,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:29:40Z,"","EP Entertainment, LLC / Def Jam",0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.111,0.449,194.169,4
spotify:track:27tNWlhdAryQY04Gb2ZhUI,"Roar","PRISM","Katy Perry",2013-01-01,223546,84,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:53:19Z,"pop","Capitol Records (CAP)",0.671,0.771,7,-4.821,0,0.0316,0.00492,0.00000728,0.354,0.436,90.003,4
spotify:track:10AsRVRdU07cMAFHeGYO3c,"Solo Dance","Solo Dance","Martin Jensen",2016-11-04,174933,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:53:56Z,"","Intercord",0.746,0.846,9,-2.432,1,0.048,0.0485,0,0.195,0.403,114.955,4
spotify:track:7qEHsqek33rTcFNT9PFqLf,"Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,89,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:54:21Z,"soft pop","Vertigo Berlin",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
spotify:track:1CnPYaKxTVb4LWOtiGOm0m,"All Time Low","The Human Condition","Jon Bellion",2016-06-10,217603,69,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:55:46Z,"","Capitol Records (CAP)",0.617,0.567,0,-4.188,1,0.0828,0.0584,0,0.0933,0.505,90.246,4
spotify:track:4mQMvcRtQou5yI8mjuJ1lf,"100 Ways","100 Ways","Jackson Wang",2020-03-20,168626,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:54:52Z,"k-pop","88rising Music/Warner Records",0.801,0.783,7,-7.08,1,0.241,0.325,0,0.285,0.613,109.955,4
spotify:track:5yFSF6qQA1rcLsQRnBsZgb,"All Falls Down (feat. Juliander)","All Falls Down (feat. Juliander)","Alan Walker;Noah Cyrus;Digital Farm Animals;Juliander",2017-10-27,199111,65,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:55:27Z,"swedish pop","Kreatell Music",0.658,0.678,1,-4.407,1,0.058,0.303,0,0.361,0.662,97.976,4
spotify:track:4dlnA5FzHCmVbpexOOdEaQ,"My Boyfriend Is Gay","My Boyfriend Is Gay","Hailey Rowe",2013-02-01,235176,24,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:27:07Z,"","Hailey Rowe",0.856,0.735,11,-5.35,0,0.0354,0.0613,0.0000115,0.0836,0.975,118.023,4
spotify:track:03f7xZmt2wHCIDJBFPK8G4,"Soap","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,209426,75,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-22T17:30:09Z,"","Atlantic Records",0.595,0.689,6,-6.107,0,0.148,0.254,0.00000544,0.129,0.213,168.112,4
spotify:track:3h4T9Bg8OVSUYa6danHeH5,"Animals","V (Asia Tour Edition)","Maroon 5",2015-05-18,231013,78,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:56:28Z,"pop","Interscope Records*",0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,4
spotify:track:6ucR4KfvsBFWCMVFDvyKKl,"Apologize","Shock Value","Timbaland;OneRepublic",2007-04-02,184400,78,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:56:46Z,"","Interscope/Blackground Records",0.653,0.603,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,4
spotify:track:0pwYLVXVknPSGUQb39cePC,"As Long As You Love Me","Believe (Deluxe Edition)","Justin Bieber;Big Sean",2012-06-15,229466,74,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:57:16Z,"","RBMG/Def Jam",0.571,0.873,0,-3.382,0,0.1,0.0811,0,0.361,0.613,139.691,4
spotify:track:06AMpcajziFnEKniV25fiU,"Star Sky","Battlecry","Two Steps from Hell;Thomas Bergersen",2015-04-28,330579,3,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:57:23Z,"orchestral","Two Steps From Hell",0.443,0.822,2,-5.656,0,0.0508,0.00997,0.107,0.0889,0.361,130.055,4
spotify:track:2F9xBxKbx2M0pbgtSu8fLf,"Victory","Battlecry","Two Steps from Hell;Thomas Bergersen",2015-04-28,320467,6,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:57:39Z,"orchestral","Two Steps From Hell",0.503,0.917,10,-6.111,1,0.0649,0.00903,0.326,0.162,0.266,119.993,4
spotify:track:0SiywuOBRcynK0uKGWdCnn,"Bad Romance","The Fame Monster (Deluxe Edition)","Lady Gaga",2009-11-05,294573,89,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:58:34Z,"art pop,pop","Interscope",0.695,0.921,0,-3.752,1,0.0363,0.00314,0.0000526,0.0842,0.714,119.007,4
spotify:track:5cF0dROlMOK5uNZtivgu50,"Attention","Voicenotes","Charlie Puth",2018-05-11,208786,90,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:57:55Z,"soft pop","Artist Partner",0.775,0.613,3,-4.586,0,0.0542,0.109,0.0000233,0.134,0.797,100.066,4
spotify:track:0pqnGHJpmpxLKifKRmU6WP,"Believer","Evolve","Imagine Dragons",2017-06-23,204346,90,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:58:54Z,"","Kid Ina Korner / Interscope",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4
spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,"august","folklore","Taylor Swift",2020-07-24,261922,89,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:58:09Z,"","Taylor Swift",0.532,0.623,5,-9.208,1,0.0331,0.538,0.0000728,0.0925,0.403,89.937,4
spotify:track:78qd8dvwea0Gosb6Fe6j3k,"Boss Bitch","Boss Bitch","Doja Cat",2020-01-23,134239,78,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:59:37Z,"","Atlantic Records",0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,4
spotify:track:3hWfKBt3n7j1xqIy6LA5ve,"Astronomia","Astronomia","Vicetone;Tony Igy",2016-09-16,198095,68,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:57:04Z,"edm","b1",0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.093,4
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"Closer","Closer","The Chainsmokers;Halsey",2016-07-29,244960,91,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T02:00:17Z,"","Disruptor Records/Columbia",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
spotify:track:1WyBe9jWz0wbwUItMAnaLb,"Sold Out","Diamonds","Hawk Nelson",2015-03-17,213093,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T01:53:34Z,"christian rock,christian,christian alternative rock,ccm,christian pop","Fair Trade/Columbia",0.632,0.954,4,-2.479,0,0.0604,0.129,0,0.414,0.788,120.061,4
spotify:track:4QTuyRQshEZYurtIDfE6g0,"By Your Side","Blue","Jonas Blue;RAYE",2018-11-09,201254,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T02:01:27Z,"tropical house","Positiva",0.695,0.743,6,-3.85,1,0.0329,0.0786,0,0.0587,0.634,123.007,4
